2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,antarsya,405
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,kinimaftoxon,342
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,pat_syn,288
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,oikologoi_prasinoi,271
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,latinop,270
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA150,250
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,elsyn,192
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,enosi_kentroon,182
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA155,178
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,pnoi_dimokratias,143
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,kkeml,104
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,mlkkke,49
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA65,25
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA78,25
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,oakke,10
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,okde,10
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA151,0
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA156,0
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,LEFKA,316
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,AKYRA,341
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,GRMAMMENOI,112163
2023June,MUNICIPALITY,Περιστερίου,DISTRICT,Φωκίδας,EGYRA,60749
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,nd,8130
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,syriza,4676
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,kke,3325
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,pasok,2158
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,spartiates,1127
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,pleusi,1027
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,mera25,870
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,ellinikiLysi,856
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,niki,770
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,kinimaftoxon,122
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA150,113
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,antarsya,112
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,pat_syn,112
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,oikologoi_prasinoi,109
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,latinop,99
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,enosi_kentroon,63
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,pnoi_dimokratias,63
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,kkeml,59
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA155,59
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,elsyn,49
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,mlkkke,28
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA65,22
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA78,9
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,okde,6
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,oakke,1
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA156,1
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA151,0
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,LEFKA,128
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,AKYRA,141
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,GRMAMMENOI,40411
2023June,MUNICIPALITY,Πετρουπόλεως,DISTRICT,Φωκίδας,EGYRA,23966
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,nd,8043
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,syriza,4026
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,kke,2573
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,pasok,1714
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,spartiates,928
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,pleusi,867
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,ellinikiLysi,744
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,mera25,711
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,niki,471
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,antarsya,128
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,latinop,110
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA150,109
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,pat_syn,106
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,oikologoi_prasinoi,98
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,kinimaftoxon,97
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,enosi_kentroon,79
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA155,62
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,kkeml,44
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,pnoi_dimokratias,41
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,elsyn,24
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA65,13
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA78,8
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,mlkkke,6
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,oakke,5
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,okde,1
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA151,1
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,NA156,0
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,LEFKA,106
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,AKYRA,111
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Β2' Δυτικού Τομέα Αθηνών,GRMAMMENOI,34018
2023June,MUNICIPALITY,Χαϊδαρίου,DISTRICT,Φωκίδας,EGYRA,21009
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,nd,10198
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,syriza,5238
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kke,3146
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pasok,2466
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,spartiates,1176
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pleusi,1065
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,ellinikiLysi,969
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,niki,949
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,mera25,880
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kinimaftoxon,158
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,oikologoi_prasinoi,146
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pat_syn,119
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA150,107
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,enosi_kentroon,104
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,latinop,103
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,antarsya,79
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pnoi_dimokratias,79
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA155,76
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,elsyn,44
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kkeml,43
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,mlkkke,23
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA78,13
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,okde,8
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,oakke,4
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA151,0
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA156,0
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,LEFKA,147
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,AKYRA,156
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,GRMAMMENOI,45909
2023June,MUNICIPALITY,Αγίου Δημητρίου,DISTRICT,Φωκίδας,EGYRA,27193
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,nd,10450
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,syriza,3354
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kke,1752
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pasok,1588
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,mera25,802
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pleusi,775
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,spartiates,758
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,ellinikiLysi,605
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,niki,568
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,oikologoi_prasinoi,137
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA150,84
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kinimaftoxon,83
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pat_syn,78
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA155,74
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,antarsya,73
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,latinop,73
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,enosi_kentroon,70
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pnoi_dimokratias,64
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,elsyn,25
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kkeml,22
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,mlkkke,11
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA78,10
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,oakke,3
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,okde,2
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA151,0
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA156,0
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,LEFKA,108
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,AKYRA,70
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Β3' Νότιου Τομέα Αθηνών,GRMAMMENOI,35241
2023June,MUNICIPALITY,Αλίμου,DISTRICT,Φωκίδας,EGYRA,21461
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,nd,9136
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,syriza,5391
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kke,3005
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pasok,2051
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,mera25,945
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pleusi,939
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,spartiates,882
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,ellinikiLysi,754
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,niki,625
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,antarsya,154
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pat_syn,120
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kinimaftoxon,119
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,oikologoi_prasinoi,103
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,enosi_kentroon,87
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA150,83
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,latinop,74
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pnoi_dimokratias,64
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA155,58
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kkeml,30
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,elsyn,23
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,mlkkke,7
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,okde,5
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA78,5
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,oakke,3
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA151,0
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA156,0
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,LEFKA,124
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,AKYRA,117
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Β3' Νότιου Τομέα Αθηνών,GRMAMMENOI,43684
2023June,MUNICIPALITY,Βύρωνος,DISTRICT,Φωκίδας,EGYRA,24663
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,nd,21212
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,syriza,5518
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kke,2713
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pasok,2588
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,spartiates,1497
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pleusi,1337
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,mera25,1242
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,ellinikiLysi,1206
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,niki,1020
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,oikologoi_prasinoi,214
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pat_syn,185
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kinimaftoxon,161
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pnoi_dimokratias,137
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA150,135
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA155,131
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,antarsya,118
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,enosi_kentroon,106
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,latinop,103
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kkeml,32
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,elsyn,29
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,mlkkke,22
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA78,18
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,oakke,7
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,okde,5
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA151,0
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA156,0
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,LEFKA,231
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,AKYRA,210
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Β3' Νότιου Τομέα Αθηνών,GRMAMMENOI,66532
2023June,MUNICIPALITY,Γλυφάδας,DISTRICT,Φωκίδας,EGYRA,39736
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,nd,5907
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,syriza,3224
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kke,1755
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pasok,1254
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pleusi,624
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,mera25,594
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,spartiates,556
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,ellinikiLysi,483
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,niki,470
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pat_syn,88
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,oikologoi_prasinoi,86
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,antarsya,81
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA150,80
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kinimaftoxon,65
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,pnoi_dimokratias,49
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,enosi_kentroon,42
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA155,42
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,latinop,40
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,kkeml,37
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,mlkkke,20
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,elsyn,16
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA78,9
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,okde,3
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,oakke,2
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA151,0
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,NA156,0
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,LEFKA,60
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,AKYRA,76
2023June,MUNICIPALITY,Δάφνης - Υμηττού,DISTRICT,Β3' Νότιου Τομέα Αθηνών,GRMAMMENOI,29220
